dataset,project,path,version,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,mockito,org/mockito/internal/invocation/InvocationMatcher,6,91,"        final boolean overloadedButSameArgs = !methodEquals && safelyArgumentsMatch(candidate.getArguments());
",4,1,0,2,4,1,6,0,0,13,102,4,0.00000,0
defect4j,mockito,org/mockito/MockitoAnnotations,6,91,"            throw new MockitoException(""testClass cannot be null. For info how to use @Mock annotations see examples in javadoc for MockitoAnnotations class"");
",0,0,0,1,2,0,0,2,0,4,147,6,0.00000,0
defect4j,mockito,org/mockito/ArgumentMatcher,6,91,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/InvocationContainerImpl,6,91,"        answersForStubbing.add(answer);
",0,0,0,1,2,0,6,0,0,6,31,5,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,6,91,"            return new HashSet<Object>();
",0,0,0,1,2,1,0,4,0,4,29,11,0.00000,0
defect4j,mockito,org/mockito/internal/util/collections/HashCodeAndEqualsSafeSet,6,91,"        return backingHashSet.hashCode();
",0,0,0,1,2,1,4,0,0,4,33,5,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/injection/PropertyAndSetterInjection,6,91,"            if(e.getCause() instanceof InvocationTargetException) {
",0,0,0,2,5,0,4,2,0,6,55,8,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/answers/ReturnsArgumentAt,6,92,"        return true;
",0,0,0,0,0,1,0,0,0,1,12,4,0.00000,0
defect4j,mockito,org/mockito/internal/creation/cglib/ClassImposterizer,6,92,"            mockedType = ClassWithSuperclassToWorkAroundCglibBug.class;
",2,0,0,0,0,0,0,2,0,5,59,6,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,6,92,"        if (!Modifier.isStatic(type.getModifiers())) {
",0,0,0,3,7,0,8,0,0,9,46,4,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/InvocationContainerImpl,6,92,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/injection/MockInjection,6,92,"                injectionStrategies.process(field, fieldOwner, mocks);
",0,0,0,1,2,0,10,0,0,10,54,8,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/injection/PropertyAndSetterInjection,6,92,"                Throwable realCause = e.getCause().getCause();
",2,0,0,2,4,0,6,2,0,10,46,9,0.00000,0
defect4j,mockito,org/mockito/internal/creation/MockSettingsImpl,6,93,"        this.stubOnly = true;
",2,0,0,0,0,0,0,0,0,4,21,4,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationMatcher,6,93,"        return !overloadedButSameArgs;
",2,0,0,0,0,1,0,0,0,3,30,4,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationsFinder,6,93,"        return findFirstUnverified(invocations, null);
",0,0,0,1,2,1,4,0,0,5,46,4,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,6,93,"            Class<?> enclosing = type.getEnclosingClass();
",2,0,0,1,2,0,4,2,0,8,46,6,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/injection/MockInjection,6,93,"                postInjectionStrategies.process(field, fieldOwner, mocks);
",0,0,0,1,2,0,10,0,0,10,58,8,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,6,93,"            return new HashSet<Object>();
",0,0,0,1,2,1,0,4,0,4,29,12,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationImpl,6,93,"        return 1;
",0,0,0,0,0,1,0,0,0,0,9,3,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/injection/PropertyAndSetterInjection,6,93,"                new Reporter().fieldInitialisationThrewException(field, realCause);
",0,0,0,2,4,0,6,2,0,8,67,10,0.00000,0
defect4j,mockito,org/mockito/internal/creation/MockSettingsImpl,6,94,"        return this;
",0,0,0,0,0,1,0,0,0,0,12,3,0.00000,0
defect4j,mockito,org/mockito/internal/progress/ArgumentMatcherStorageImpl,6,94,"        if (matcherStack.isEmpty()) {
",0,0,0,2,5,0,4,0,0,4,29,5,0.00000,0
defect4j,mockito,org/mockito/internal/MockitoCore,6,94,"        mockingProgress.validateState();
",0,0,0,1,2,0,4,0,0,4,32,5,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,6,94,"            if (enclosing != null) {
",2,1,0,1,3,0,0,0,0,3,24,6,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/injection/MockInjection,6,94,"            }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00000,0
defect4j,mockito,org/mockito/internal/progress/ArgumentMatcherStorageImpl,6,95,"            matcherStack.clear();
",0,0,0,1,2,0,4,0,0,4,21,7,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/InvocationContainerImpl,6,95,"        answersForStubbing.addAll(answers);
",0,0,0,1,2,0,6,0,0,6,35,5,0.00000,0
defect4j,mockito,org/mockito/internal/MockitoCore,6,95,"        mockingProgress.reset();
",0,0,0,1,2,0,4,0,0,4,24,5,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,6,95,"                if (!enclosing.isInstance(testInstance)) {
",0,0,0,2,5,0,6,0,0,7,42,8,0.00000,0
defect4j,mockito,org/mockito/exceptions/Reporter,6,95,"        throw new MissingMethodInvocationException(join(
",0,0,0,0,2,0,2,2,0,4,48,5,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,6,95,"            return new TreeSet<Object>();
",0,0,0,1,2,1,0,4,0,4,29,13,0.00000,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,6,95,"        if(field.getType().isLocalClass()) {
",0,0,0,3,7,0,6,0,0,6,36,5,0.00000,0
defect4j,mockito,org/mockito/internal/util/collections/HashCodeAndEqualsSafeSet,6,95,"        return unwrapTo(new Object[size()]);
",0,0,0,3,6,1,4,2,0,6,36,5,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/injection/PropertyAndSetterInjection,6,95,"            new Reporter().cannotInitializeForInjectMocksAnnotation(field.getName(), e);
",0,0,0,3,6,0,8,2,0,10,76,8,0.00000,0
defect4j,mockito,org/mockito/internal/progress/ArgumentMatcherStorageImpl,6,96,"            new Reporter().reportNoSubMatchersFound(additionalMatcherName);
",0,0,0,2,4,0,4,2,0,6,63,7,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/InvocationContainerImpl,6,96,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00000,0
defect4j,mockito,org/mockito/internal/MockitoCore,6,96,"        mockingProgress.resetOngoingStubbing();
",0,0,0,1,2,0,4,0,0,4,39,5,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,6,96,"                    throw new MockitoException(""@Spy annotation can only initialize inner classes declared in the test. ""
",0,0,0,0,1,0,0,2,0,3,101,11,0.00000,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,6,96,"            throw new MockitoException(""the type '"" + field.getType().getSimpleName() + ""' is a local class."");
",0,1,0,3,6,0,6,2,0,11,99,7,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/answers/ReturnsArgumentAt,6,96,"        int actualArgumentPosition = actualArgumentPosition(invocation);
",2,0,0,1,2,0,4,0,0,6,64,5,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/injection/PropertyAndSetterInjection,6,96,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,6,97,"        MockSettings mockSettings = returnTypeGenericMetadata.hasRawExtraInterfaces() ?
",2,0,0,1,2,0,4,2,0,8,79,4,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationImpl,6,97,"        return new PrintSettings().print(ArgumentsProcessor.argumentsToMatchers(getArguments()), this);
",0,0,0,4,8,1,8,2,0,10,95,5,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,6,97,"            return new TreeSet<Object>();
",0,0,0,1,2,1,0,4,0,4,29,14,0.00000,0
defect4j,mockito,org/mockito/internal/progress/MockingProgressImpl,6,97,"        return  ""iOngoingStubbing: "" + iOngoingStubbing + 
",2,1,0,0,0,1,0,0,0,4,49,4,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/injection/PropertyAndSetterInjection,6,97,"        return report; // never null
",2,0,0,0,0,1,0,0,0,2,28,4,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationsFinder,6,97,"        for (Invocation i : invocations) {
",4,0,0,1,3,0,0,2,0,6,34,4,0.00000,0
defect4j,mockito,org/mockito/internal/progress/ArgumentMatcherStorageImpl,6,98,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00000,0
defect4j,mockito,org/mockito/internal/MockitoCore,6,98,"        for (T m : mocks) {
",4,0,0,1,3,0,0,2,0,6,19,4,0.00000,0
defect4j,mockito,org/mockito/internal/creation/MockSettingsImpl,6,98,"        this.useConstructor = true;
",2,0,0,0,0,0,0,0,0,4,27,4,0.00000,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,6,98,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/answers/ReturnsArgumentAt,6,98,"        if(!invocation.getMethod().isVarArgs()) {
",0,0,0,3,7,0,6,0,0,7,41,4,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationsFinder,6,98,"            boolean mockIsValid = mock == null || mock == i.getMock();
",6,3,0,1,2,0,4,0,0,13,58,7,0.00000,0
defect4j,mockito,org/mockito/internal/MockitoCore,6,99,"            mockUtil.resetMock(m);
",0,0,0,1,2,0,6,0,0,6,22,7,0.00000,0
defect4j,mockito,org/mockito/internal/util/collections/HashCodeAndEqualsSafeSet,6,99,"        Iterator<Object> iterator = iterator();
",2,0,0,1,2,0,2,4,0,8,39,4,0.00000,0
defect4j,mockito,org/mockito/internal/creation/MockSettingsImpl,6,99,"        return this;
",0,0,0,0,0,1,0,0,0,0,12,3,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,6,99,"            return new LinkedHashSet<Object>();
",0,0,0,1,2,1,0,4,0,4,35,15,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/answers/ReturnsArgumentAt,6,99,"            return invocation.getMethod().getParameterTypes()[actualArgumentPosition];
",0,0,1,3,6,1,6,0,0,8,74,7,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationsFinder,6,99,"            if (!i.isVerified() && mockIsValid) {
",2,1,0,2,5,0,4,0,0,8,37,6,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationsFinder,6,100,"                return i;
",2,0,0,0,0,1,0,0,0,2,9,8,0.00000,0
defect4j,mockito,org/mockito/internal/util/collections/HashCodeAndEqualsSafeSet,6,100,"        for (int i = 0, objectsLength = array.length; i < objectsLength; i++) {
",14,1,0,1,3,0,0,0,0,16,71,4,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,6,100,"                return Mockito.mock(type, settings
",0,0,0,0,1,1,8,0,0,8,34,9,0.00000,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,6,101,"        if(field.getType().isMemberClass() && !Modifier.isStatic(field.getType().getModifiers())) {
",0,1,0,6,13,0,16,0,0,18,91,4,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationImpl,6,101,"        return location;
",2,0,0,0,0,1,0,0,0,2,16,4,0.00000,0
defect4j,mockito,org/mockito/internal/util/collections/HashCodeAndEqualsSafeSet,6,101,"            if (iterator.hasNext()) {
",0,0,0,2,5,0,4,0,0,4,25,7,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,6,101,"            return new LinkedList<Object>();
",0,0,0,1,2,1,0,4,0,4,32,16,0.00000,0
defect4j,mockito,org/mockito/internal/progress/ArgumentMatcherStorageImpl,6,101,"        if(matcherStack.size() < count) {
",2,1,0,2,5,0,4,0,0,7,33,4,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,6,101,"        return propagateSerializationSettings(mockSettings, parentMockSettings)
",0,0,0,1,2,1,6,0,0,6,71,6,0.00000,0
defect4j,mockito,org/mockito/internal/MockitoCore,6,101,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationsFinder,6,102,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00000,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,6,102,"            throw new MockitoException(""the type '"" + field.getType().getSimpleName() + ""' is an inner class."");
",0,1,0,3,6,0,6,2,0,11,100,7,0.00000,0
defect4j,mockito,org/mockito/internal/util/collections/HashCodeAndEqualsSafeSet,6,102,"                array[i] = (T) iterator.next();
",0,0,1,3,6,0,4,2,0,11,31,8,0.00000,0
defect4j,mockito,org/mockito/internal/progress/ArgumentMatcherStorageImpl,6,102,"            ArrayList<LocalizedMatcher> lastMatchers = new ArrayList<LocalizedMatcher>(matcherStack);
",4,0,0,1,2,0,0,8,0,12,89,6,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/answers/ReturnsArgumentAt,6,102,"        Class<?>[] parameterTypes = invocation.getMethod().getParameterTypes();
",2,0,0,3,6,0,6,2,0,10,71,4,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/injection/PropertyAndSetterInjection,6,102,"        boolean injectionOccurred = false;
",2,0,0,0,0,0,0,0,0,3,34,5,0.00000,0
defect4j,mockito,org/mockito/internal/creation/MockSettingsImpl,6,103,"        this.outerClassInstance = outerClassInstance;
",4,0,0,0,0,0,0,0,0,5,45,4,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationsFinder,6,103,"        return null;
",0,0,0,0,0,1,0,0,0,0,12,3,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,6,103,"            return new LinkedList<Object>();
",0,0,0,1,2,1,0,4,0,4,32,17,0.00000,0
defect4j,mockito,org/mockito/internal/progress/ArgumentMatcherStorageImpl,6,103,"            matcherStack.clear();
",0,0,0,1,2,0,4,0,0,4,21,7,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/answers/ReturnsArgumentAt,6,103,"        int varargPosition = parameterTypes.length - 1;
",6,1,0,0,0,0,0,0,0,7,47,5,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/injection/PropertyAndSetterInjection,6,103,"        List<Field> orderedInstanceFields = orderedInstanceFieldsFrom(awaitingInjectionClazz);
",2,0,0,1,2,0,4,4,0,10,86,4,0.00000,0
defect4j,mockito,org/mockito/internal/creation/MockSettingsImpl,6,104,"        return this;
",0,0,0,0,0,1,0,0,0,0,12,3,0.00000,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,6,104,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00000,0
defect4j,mockito,org/mockito/internal/progress/ArgumentMatcherStorageImpl,6,104,"            new Reporter().incorrectUseOfAdditionalMatchers(additionalMatcherName, count, lastMatchers);
",0,0,0,2,4,0,8,2,0,10,92,7,0.00000,0
defect4j,mockito,org/mockito/internal/MockitoCore,6,104,"        assertMocksNotEmpty(mocks);
",0,0,0,1,2,0,4,0,0,4,27,5,0.00000,0
defect4j,mockito,org/mockito/internal/util/collections/HashCodeAndEqualsSafeSet,6,105,"        return array;
",2,0,0,0,0,1,0,0,0,2,13,4,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,6,105,"            return new ArrayList<Object>();
",0,0,0,1,2,1,0,4,0,4,31,18,0.00000,0
defect4j,mockito,org/mockito/internal/MockitoCore,6,105,"        mockingProgress.validateState();
",0,0,0,1,2,0,4,0,0,4,32,5,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/answers/ReturnsArgumentAt,6,105,"        if(actualArgumentPosition < varargPosition) {
",4,1,0,1,3,0,0,0,0,5,45,4,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/injection/PropertyAndSetterInjection,6,105,"        injectionOccurred |= injectMockCandidatesOnFields(mocks, instance, injectionOccurred, orderedInstanceFields);
",2,0,0,1,2,0,10,0,0,13,109,4,0.00000,0
defect4j,mockito,org/mockito/Matchers,6,106,"public class Matchers {
",2,0,0,0,1,1,0,0,0,3,23,1,0.00000,0
defect4j,mockito,org/mockito/internal/progress/ArgumentMatcherStorageImpl,6,106,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00000,0
defect4j,mockito,org/mockito/internal/MockitoCore,6,106,"        for (Object mock : mocks) {
",4,0,0,1,3,0,0,2,0,6,27,4,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/answers/ReturnsArgumentAt,6,106,"            return parameterTypes[actualArgumentPosition];
",0,0,1,1,2,1,0,0,0,4,46,7,0.00000,0
defect4j,mockito,org/mockito/internal/handler/MockHandlerImpl,6,106,"        return new VoidMethodStubbableImpl<T>(mock, invocationContainerImpl);
",4,0,0,1,2,1,0,4,0,8,69,5,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,6,106,"        return mockSettings.serializable(parentMockSettings.getSerializableMode());
",0,0,0,2,4,1,8,0,0,8,75,5,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,6,107,"            constructor = type.getDeclaredConstructor();
",2,0,0,1,2,0,4,0,0,7,44,6,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,6,107,"            return new HashMap<Object, Object>();
",0,0,0,1,2,1,0,6,0,6,37,19,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationsFinder,6,107,"        if (invocations.isEmpty()) {
",0,0,0,2,5,0,4,0,0,4,28,5,0.00000,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,6,107,"        if(field.getType().isInterface()) {
",0,0,0,3,7,0,6,0,0,6,35,5,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/injection/PropertyAndSetterInjection,6,107,"        injectionOccurred |= injectMockCandidatesOnFields(mocks, instance, injectionOccurred, orderedInstanceFields);
",2,0,0,1,2,0,10,0,0,13,109,4,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/InvocationContainerImpl,6,107,"        invocationForStubbing = invocation;
",4,0,0,0,0,0,0,0,0,5,35,4,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,6,108,"        } catch (NoSuchMethodException e) {
",2,0,0,1,4,0,0,2,0,4,35,6,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationsFinder,6,108,"            return null;
",0,0,0,0,0,1,0,0,0,0,12,3,0.00000,0
defect4j,mockito,org/mockito/internal/MockitoCore,6,108,"                if (mock == null) {
",2,1,0,1,3,0,0,0,0,3,19,8,0.00000,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,6,108,"            throw new MockitoException(""the type '"" + field.getType().getSimpleName() + ""' is an interface."");
",0,1,0,3,6,0,6,2,0,11,98,7,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/answers/ReturnsArgumentAt,6,108,"            return parameterTypes[varargPosition].getComponentType();
",0,0,1,2,4,1,2,0,0,6,57,7,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/injection/PropertyAndSetterInjection,6,108,"        return injectionOccurred;
",2,0,0,0,0,1,0,0,0,2,25,4,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/InvocationContainerImpl,6,108,"        assert hasAnswersForStubbing();
",0,0,0,1,2,0,2,0,0,2,31,5,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationImpl,6,109,"        if (method.isAbstract()) {
",0,0,0,2,5,0,4,0,0,4,26,5,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,6,109,"            throw new MockitoException(""Please ensure that the type '"" + type.getSimpleName() + ""' has 0-arg constructor."");
",0,1,0,2,4,0,4,2,0,9,112,8,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,6,109,"            return new HashMap<Object, Object>();
",0,0,0,1,2,1,0,6,0,6,37,20,0.00000,0
defect4j,mockito,org/mockito/internal/MockitoCore,6,109,"                    reporter.nullPassedToVerifyNoMoreInteractions();
",0,0,0,1,2,0,4,0,0,4,48,11,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/InvocationContainerImpl,6,109,"        for (int i = 0; i < answersForStubbing.size(); i++) {
",6,1,0,2,5,0,4,0,0,12,53,4,0.00000,0
defect4j,mockito,org/mockito/internal/creation/cglib/ClassImposterizer,6,109,"            enhancer.setSuperclass(mockedType);
",0,0,0,1,2,0,6,0,0,6,35,7,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationImpl,6,110,"            new Reporter().cannotCallAbstractRealMethod();
",0,0,0,2,4,0,2,2,0,4,46,7,0.00000,0
defect4j,mockito,org/mockito/exceptions/Reporter,6,110,"        UnfinishedVerificationException exception = new UnfinishedVerificationException(join(
",2,0,0,0,2,0,2,4,0,8,85,4,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,6,110,"        }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00000,0
defect4j,mockito,org/mockito/internal/util/collections/HashCodeAndEqualsSafeSet,6,110,"        T[] array = typedArray.length >= size() ? typedArray :
",8,1,0,2,4,0,2,2,0,13,54,4,0.00000,0
defect4j,mockito,org/mockito/internal/handler/MockHandlerImpl,6,110,"        return mockSettings;
",2,0,0,0,0,1,0,0,0,2,20,4,0.00000,0
defect4j,mockito,org/mockito/internal/creation/settings/CreationSettings,6,110,"        return outerClassInstance;
",2,0,0,0,0,1,0,0,0,2,26,4,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationsFinder,6,110,"            Invocation last = invocations.get(invocations.size() - 1);
",2,1,0,2,4,0,8,2,0,13,58,6,0.00000,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,6,110,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,6,110,"        return new ReturnsDeepStubsSerializationFallback(returnTypeGenericMetadata);
",2,0,0,1,2,1,0,2,0,4,76,5,0.00000,0
defect4j,mockito,org/mockito/internal/creation/cglib/ClassImposterizer,6,110,"            enhancer.setInterfaces(interfaces);
",0,0,0,1,2,0,6,0,0,6,35,7,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/InvocationContainerImpl,6,110,"            addAnswer(answersForStubbing.get(i), i != 0);
",2,1,0,2,4,0,8,0,0,11,45,7,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,6,111,"            return new TreeMap<Object, Object>();
",0,0,0,1,2,1,0,6,0,6,37,21,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationsFinder,6,111,"            return last.getLocation();
",0,0,0,1,2,1,4,0,0,4,26,7,0.00000,0
defect4j,mockito,org/mockito/internal/MockitoCore,6,111,"                InvocationContainer invocations = mockUtil.getMockHandler(mock).getInvocationContainer();
",2,0,0,2,4,0,8,2,0,12,89,8,0.00000,0
defect4j,mockito,org/mockito/internal/invocation/InvocationImpl,6,112,"        return realMethod.invoke(mock, rawArguments);
",0,0,0,1,2,1,8,0,0,8,45,5,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,6,112,"        if (Modifier.isPrivate(constructor.getModifiers())) {
",0,0,0,3,7,0,8,0,0,8,53,5,0.00000,0
defect4j,mockito,org/mockito/internal/util/collections/HashCodeAndEqualsSafeSet,6,112,"        return unwrapTo(array);
",0,0,0,1,2,1,4,0,0,4,23,5,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/injection/PropertyAndSetterInjection,6,112,"        for (Iterator<Field> it = orderedInstanceFields.iterator(); it.hasNext(); ) {
",2,0,0,3,7,0,8,4,0,14,77,4,0.00000,0
defect4j,mockito,org/mockito/internal/MockitoCore,6,112,"                VerificationDataImpl data = new VerificationDataImpl(invocations, null);
",4,0,0,1,2,0,0,4,0,9,72,8,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/InvocationContainerImpl,6,112,"        answersForStubbing.clear();
",0,0,0,1,2,0,4,0,0,4,27,5,0.00000,0
defect4j,mockito,org/mockito/internal/progress/ArgumentMatcherStorageImpl,6,113,"            ArrayList lastMatchers = new ArrayList<LocalizedMatcher>(matcherStack);
",4,0,0,1,2,0,0,6,0,10,71,6,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,6,113,"            constructor.setAccessible(true);
",0,0,0,1,2,0,4,0,0,5,32,7,0.00000,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,6,113,"        if(Modifier.isAbstract(field.getType().getModifiers())) {
",0,0,0,4,9,0,10,0,0,10,57,5,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/injection/PropertyAndSetterInjection,6,113,"            Field field = it.next();
",2,0,0,1,2,0,4,2,0,8,24,6,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues,6,113,"            return new TreeMap<Object, Object>();
",0,0,0,1,2,1,0,6,0,6,37,22,0.00000,0
defect4j,mockito,org/mockito/internal/MockitoCore,6,113,"                VerificationModeFactory.noMoreInteractions().verify(data);
",0,0,0,2,4,0,8,0,0,8,58,9,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/InvocationContainerImpl,6,113,"    }
",0,0,0,0,1,0,0,0,0,0,1,3,0.00000,0
defect4j,mockito,org/mockito/internal/progress/ArgumentMatcherStorageImpl,6,114,"            matcherStack.clear();
",0,0,0,1,2,0,4,0,0,4,21,7,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/SpyAnnotationEngine,6,114,"            return Mockito.mock(type, settings
",0,0,0,0,1,1,8,0,0,8,34,7,0.00000,0
defect4j,mockito,org/mockito/internal/util/reflection/FieldInitializer,6,114,"            throw new MockitoException(""the type '"" + field.getType().getSimpleName() + "" is an abstract class."");
",0,1,0,3,6,0,6,2,0,11,102,7,0.00000,0
defect4j,mockito,org/mockito/internal/progress/MockingProgressImpl,6,114,"            ((MockingStartedListener) listener).mockingStarted(mock, classToMock);
",2,0,0,3,6,0,6,2,0,10,70,7,0.00000,0
defect4j,mockito,org/mockito/internal/configuration/injection/PropertyAndSetterInjection,6,114,"            Object injected = mockCandidateFilter.filterCandidate(mocks, field, instance).thenInject();
",2,0,0,2,4,0,12,2,0,16,91,6,0.00000,0
defect4j,mockito,org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs,6,114,"        container.addAnswer(new DeeplyStubbedAnswer(mock), false);
",2,0,0,2,4,0,4,2,0,9,58,5,0.00000,0
defect4j,mockito,org/mockito/internal/MockitoCore,6,114,"            } catch (NotAMockException e) {
",2,0,0,1,4,0,0,2,0,4,31,8,0.00000,0
defect4j,mockito,org/mockito/internal/progress/ArgumentMatcherStorageImpl,6,115,"            new Reporter().misplacedArgumentMatcher(lastMatchers);
",0,0,0,2,4,0,4,2,0,6,54,7,0.00000,0
defect4j,mockito,org/mockito/internal/creation/cglib/AcrossJVMSerializationFeature,6,115,"            mutex.lock();
",0,0,0,1,2,0,4,0,0,4,13,7,0.00000,0
